AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Trigger
-2097,-771,482,1685,-168,-301,0
-2063,-711,456,1617,-268,-308,0
-1998,-714,409,1499,-252,-328,0
-1978,-758,412,1344,-179,-360,0
-1913,-784,459,1173,-83,-400,0
-1913,-796,519,1018,12,-455,0
-1922,-785,576,896,56,-514,0
-1924,-803,646,820,44,-573,0
-1928,-845,740,792,6,-634,0
-1942,-859,833,806,-67,-692,0
-1959,-837,810,836,-136,-742,0
-1983,-803,770,861,-257,-766,0
-1944,-812,756,877,-338,-760,0
-1885,-813,760,888,-333,-731,0
-1843,-824,747,898,-228,-682,0
-1843,-861,707,902,-154,-620,0
-1841,-859,740,906,-117,-547,0
-1829,-837,788,931,-90,-474,0
-1854,-809,834,980,-98,-404,0
-1908,-753,808,1034,-189,-338,0
-1912,-683,727,1065,-318,-283,0
-1842,-630,682,1057,-433,-255,0
-1748,-589,637,1016,-501,-265,0
-1661,-559,603,948,-538,-309,0
-1658,-510,602,864,-562,-364,0
-1651,-506,650,780,-575,-412,0
-1660,-517,714,708,-561,-441,0
-1689,-522,775,652,-540,-444,0
-1751,-518,774,613,-558,-414,0
-1747,-524,792,584,-587,-359,0
-1719,-535,825,577,-593,-292,0
-1650,-593,841,583,-555,-227,0
-1617,-603,867,606,-522,-179,0
-1579,-575,855,645,-505,-150,0
-1577,-556,873,690,-508,-134,0
-1632,-528,845,730,-505,-108,0
-1642,-479,831,754,-538,-75,0
-1631,-462,795,754,-544,-41,0
-1636,-480,741,716,-515,0,0
-1591,-502,709,647,-474,40,0
-1567,-505,727,566,-401,78,0
-1547,-504,744,488,-314,111,0
-1553,-514,783,419,-245,135,0
-1549,-522,834,369,-204,146,0
-1559,-506,903,346,-201,144,0
-1588,-508,895,338,-240,134,0
-1605,-533,881,314,-251,127,0
-1637,-546,874,279,-221,134,0
-1650,-556,888,239,-188,151,0
-1669,-563,871,192,-139,171,0
-1665,-569,863,142,-123,186,0
-1641,-586,917,104,-126,187,0
-1643,-606,964,89,-110,179,0
-1633,-620,996,95,-100,168,0
-1641,-623,995,110,-65,155,0
-1661,-626,970,118,-36,144,0
-1709,-630,946,117,-38,144,0
-1730,-628,928,104,-53,151,0
-1708,-641,931,82,-57,156,0
-1701,-638,915,50,-40,155,0
-1695,-659,932,15,-13,151,0
-1706,-683,967,-7,6,145,0
-1714,-675,1004,-11,11,136,0
-1709,-672,1042,6,12,125,0
-1719,-668,1065,36,5,114,0
-1712,-665,1057,67,5,100,0
-1697,-665,1020,87,6,79,0
-1687,-650,980,89,-7,53,0
-1687,-646,949,72,17,36,0
-1716,-670,941,41,49,30,0
-1717,-674,956,11,62,29,0
-1717,-661,989,-4,71,24,0
-1755,-652,1025,-2,50,17,0
-1792,-649,1054,15,4,17,0
-1798,-621,1038,32,-51,21,0
-1788,-627,1001,32,-93,27,0
-1723,-651,978,13,-107,26,0
-1669,-647,962,-10,-63,12,0
-1598,-665,994,-22,9,-21,0
-1580,-682,1022,-12,85,-69,0
-1598,-672,1033,12,154,-113,0
-1664,-668,1027,41,186,-134,0
-1722,-681,1026,69,158,-135,0
-1763,-686,1008,91,140,-103,0
-1806,-672,994,104,92,-50,0
-1797,-675,1008,116,43,8,0
-1800,-677,1010,125,-5,60,0
-1707,-674,1054,151,-41,85,0
-1568,-678,1130,210,-46,54,0
-1475,-730,1118,294,6,-13,0
-1499,-742,1132,385,122,-86,0
-1560,-802,1147,479,250,-141,0
-1730,-773,1071,543,277,-162,0
-1823,-883,1069,570,219,-139,1
-1842,-731,1048,595,136,-98,1
